Date,Product,Quantity,Price
2024-06-28,Milk Almond,379.4,137.37
2025-09-06,Lettuce,231.7,21.2
2024-02-03,Carrots,119.9,30.81
2025-11-23,Wheat Durum,1551.2,53.67
2023-11-30,Cheese Feta,63.7,56.484
2023-07-07,Spinach,563.6,21.144
2025-09-15,Strawberries,132.4,93.39
2025-07-03,Milk Fresh,93.1,34.14
2024-01-14,Rice Premium,1832.2,48.31
2025-01-02,Cheese Feta,110.3,50.09
2025-08-03,Eggs,218.8,142.95
2024-11-23,Rice Premium,1885.4,50.45
2024-02-22,Yogurt Plain,394.6,124.41
2024-11-25,Grapes Red,121.3,96.72
2025-02-16,Cheese Feta,370.4,122.58
2025-01-20,Raspberries,443.1,83.87
2023-03-05,Yogurt Plain,332.6,95.86
2024-10-04,Cauliflower,320.5,26.52
2023-05-11,Tomatoes Cherry,197.1,34.27
2023-12-12,Oranges,127.9,70.24
2024-04-21,Oranges Navel,368.2,90.09
2024-04-18,Eggs Organic,75.2,110.53
2024-08-18,Yogurt Plain,393.6,73.15
2023-03-01,Cheese Cheddar,473.7,92.25
2024-07-30,Eggplant,517.7,18.74
2023-03-26,Wheat Organic,1783.2,57.09
2024-10-10,Grapes Green,286.6,119.364
2023-10-19,Yogurt Strawberry,294.8,33.56
2023-06-18,Carrots Baby,587.2,30.46
2024-08-17,Rice Basmati,1033.0,58.95
2023-01-27,Cream,87.3,142.14
2024-12-12,Yogurt Plain,248.1,131.028
2025-12-16,Cheese Mozzarella,71.8,103.36
2023-12-07,Mangoes,113.5,46.52
2025-02-25,Quinoa,772.0,36.46
2023-04-06,Potatoes Sweet,261.4,23.41
2023-12-20,Bananas,342.3,67.728
2025-03-16,Quinoa,1620.5,32.47
2023-05-31,Oranges Navel,234.3,112.404
2024-01-13,Oats,871.0,69.78
2024-04-06,Oats,1441.6,35.18
2023-12-13,Cabbage,344.0,46.776
2025-03-07,Onions White,495.8,33.61
2024-07-21,Butter,489.5,154.69199999999998
2023-09-16,Cream,442.4,122.88
2023-07-31,Eggs Organic,193.5,36.528
2024-02-15,Cream,345.6,146.41
2023-07-24,Peppers Bell,185.3,37.0
2023-02-27,Quinoa,1277.0,36.01
2024-10-20,Oranges,131.9,72.24
2023-12-24,Cauliflower,346.5,34.8
2025-04-29,Blueberries,74.9,94.53
2025-03-24,Broccoli,355.1,19.15
2023-04-06,Carrots Baby,398.3,33.81
2023-08-22,Pineapple,99.1,47.61
2025-06-26,Cheese Mozzarella,270.0,64.81
2024-08-18,Bananas,387.4,98.35
2023-07-25,Wheat Organic,1571.8,31.57
2025-02-05,Rice Basmati,1168.2,48.95
2025-01-06,Yogurt Plain,496.4,72.336
2024-01-17,Yogurt Greek,488.4,31.58
2024-04-05,Mangoes,76.4,95.8
2023-04-07,Wheat Organic,1084.1,39.31
2023-10-12,Carrots Baby,280.4,36.888
2025-11-09,Cabbage,702.5,38.31
2023-10-07,Plums,58.2,57.468
2025-05-14,Spinach,278.5,39.76
2023-04-07,Yogurt Greek,476.4,91.46
2023-12-23,Broccoli,418.2,26.66
2024-11-22,Tomatoes Cherry,401.1,19.21
2024-05-07,Yogurt Strawberry,492.0,89.17
2025-06-10,Pears,186.5,64.0
2024-04-07,Eggs Organic,301.9,103.104
2025-08-03,Corn Yellow,1903.2,59.676
2023-02-24,Strawberries,317.2,51.97
2025-04-11,Oats,522.8,56.69
2024-04-14,Tomatoes Fresh,339.7,41.52
2023-02-23,Zucchini,473.2,23.95
2023-03-18,Apples Red,277.2,59.41199999999999
2025-04-25,Cheese Feta,142.2,110.59
2024-06-23,Plums,250.9,57.68
2024-07-04,Cauliflower,227.4,17.55
2023-08-17,Oranges Navel,292.2,74.93
2023-07-23,Bananas,280.4,66.35
2024-03-24,Butter,429.9,131.06
2023-04-10,Rice Basmati,1399.3,30.95
2025-12-16,Eggs,244.3,58.764
2024-03-01,Broccoli,244.8,35.12
2025-09-10,Zucchini,444.5,27.85
2025-09-12,Grapes Red,260.2,90.84
2025-05-09,Yogurt Strawberry,482.4,78.88
2024-08-15,Tomatoes Cherry,106.2,21.66
2023-08-09,Cheese Feta,197.0,96.03
2024-11-13,Grapes Green,236.3,67.74
2024-05-13,Oranges Navel,280.0,85.76
2023-08-08,Apples Green,152.0,74.1
2023-04-20,Raspberries,266.6,81.05
2025-09-19,Zucchini,478.7,35.31
2025-06-24,Cheese Feta,357.3,75.11
2023-05-18,Quinoa,661.3,30.08
2023-07-27,Rice Premium,1021.5,37.77
2024-06-05,Bananas,196.1,56.21
2024-04-18,Barley,1663.7,51.024
2023-03-08,Peppers Bell,145.4,26.16
2025-06-02,Pineapple,228.8,61.29
2024-03-16,Blueberries,214.3,73.25
2025-12-21,Oranges Navel,316.2,48.59
2023-10-23,Potatoes,290.3,22.416
2025-05-08,Peaches,305.7,69.28
2023-10-21,Lettuce,279.2,15.29
2023-05-09,Apples Red,273.8,42.28
2024-10-09,Broccoli,134.9,35.21
2025-12-19,Milk Almond,56.3,149.724
2024-11-01,Zucchini,480.4,18.42
2023-09-20,Yogurt Strawberry,34.6,85.13
2025-10-24,Cucumbers,514.3,25.2
2023-07-15,Wheat Organic,838.0,35.38
2023-11-23,Cream,102.0,127.85
2025-02-12,Broccoli,196.8,28.536
2024-11-13,Eggplant,688.1,20.484
2025-04-22,Oranges Navel,189.8,85.66
2025-07-12,Cheese Mozzarella,123.8,127.83
2024-11-28,Quinoa,894.1,41.34
2024-01-31,Raspberries,180.7,77.72
2025-05-09,Strawberries,128.8,80.76
2023-06-07,Oats,1189.2,30.35
2023-01-12,Wheat Organic,1591.4,33.77
2025-11-12,Bananas,183.4,79.22
2024-09-22,Yogurt Plain,94.4,138.63
2025-06-05,Wheat Durum,1625.4,57.75
2024-11-25,Potatoes,353.7,36.12
2025-04-11,Peaches,170.2,84.08
2025-08-26,Apples Red,149.4,47.2
2023-06-13,Cabbage,667.4,18.36
2024-03-15,Plums,88.2,41.72
2023-07-20,Cream,271.4,31.66
2024-10-27,Strawberries,62.4,50.64
2023-11-16,Broccoli,163.9,24.78
2024-03-09,Corn Yellow,737.8,37.98
2023-08-22,Eggs,258.1,122.36
2025-12-27,Potatoes Sweet,386.4,27.04
2025-05-07,Milk Almond,160.3,38.99
2024-04-20,Rice Premium,1962.1,38.19
2023-12-01,Eggplant,348.6,27.77
2025-03-17,Bananas,133.8,95.77
2025-08-14,Corn Yellow,1744.8,59.54
2025-03-31,Rice Premium,1737.5,41.53
2023-10-10,Soybeans,2132.1,46.644
2024-05-19,Peppers Bell,355.1,38.664
2024-08-19,Corn Yellow,1122.0,53.23
2023-04-18,Cauliflower,140.7,31.116
2025-09-13,Oranges Navel,85.9,94.848
2024-01-30,Tomatoes Cherry,641.1,18.56
2024-08-20,Corn White,752.5,52.12
2025-02-09,Yogurt Greek,430.2,139.81
2025-06-30,Grapes Green,292.4,42.0
2023-02-22,Rice Basmati,1240.8,44.6
2024-09-05,Eggs Organic,26.0,75.09
2024-08-09,Oats,1396.5,42.31
2024-05-18,Barley,1351.9,41.32
2023-07-31,Oranges,348.9,48.22
2023-04-16,Butter,124.5,112.272
2023-09-10,Bananas,73.3,94.61
2025-02-13,Corn Yellow,979.3,67.764
2024-12-15,Cabbage,554.0,39.01199999999999
2023-03-17,Peppers Bell,127.9,19.76
2024-01-01,Pineapple,139.4,61.87
2023-03-04,Onions White,264.5,15.44
2025-06-08,Strawberries,130.0,119.112
2025-08-10,Corn Yellow,1412.3,52.87
2025-11-25,Pears,336.1,75.79
2024-11-25,Wheat Organic,519.4,48.25
2023-12-06,Bananas,91.2,94.48
2024-05-27,Potatoes Sweet,115.1,30.91
2024-04-23,Barley,1107.1,31.58
2024-11-18,Wheat Durum,882.1,32.44
2024-08-27,Pineapple,287.5,81.28
2025-07-19,Cream,49.4,59.79
2024-10-12,Yogurt Plain,499.1,90.65
2025-06-08,Eggs,205.9,112.29
2023-12-17,Cream,404.9,49.04
2025-07-31,Apples Green,224.7,49.29
2023-05-25,Oats,1641.8,37.15
2024-06-24,Carrots,670.0,18.67
2024-09-17,Barley,1272.4,41.16
2025-06-11,Yogurt Plain,264.1,39.07
2023-09-02,Apples Red,338.2,50.35
2025-02-14,Wheat Organic,1364.2,34.18
2025-07-19,Barley,1950.2,66.744
2024-11-19,Yogurt Plain,24.3,129.18
2023-11-25,Milk Almond,229.1,72.67
2024-05-29,Cheese Mozzarella,185.1,128.61
2025-08-02,Spinach,398.8,19.032
2025-01-08,Cabbage,301.1,26.04
2025-08-04,Bananas,276.3,41.88
2024-09-19,Yogurt Greek,102.1,138.03
2023-12-17,Cheese Cheddar,133.0,77.87
2023-05-26,Apples Green,192.8,42.1
2024-06-25,Yogurt Strawberry,222.8,125.83
2025-08-30,Bananas,136.4,61.7
2024-10-05,Yogurt Plain,215.1,108.408
2024-02-21,Yogurt Plain,52.8,43.02
2023-07-25,Grapes Green,78.2,43.23
2025-06-04,Peaches,253.8,46.72
2024-11-29,Apples Green,97.0,59.196
2024-11-25,Rice Premium,1461.1,31.24
2024-05-09,Mangoes,379.6,90.78
2023-04-18,Onions Red,434.8,35.85
2025-12-23,Lettuce,193.6,38.76
2023-06-06,Barley,879.0,47.85
2024-09-14,Wheat Organic,1901.9,53.02
2024-08-06,Peaches,134.6,64.404
2024-04-15,Milk Almond,147.4,145.11
2025-07-25,Milk Almond,215.1,149.87
2023-12-21,Corn Yellow,1166.1,48.67
2024-05-12,Apples Green,276.3,96.05
2025-04-11,Milk Almond,348.5,112.03
2024-02-16,Potatoes Sweet,116.1,29.51
2025-07-18,Milk Fresh,118.5,40.64
2023-04-27,Mangoes,246.6,61.56
2023-08-17,Peppers Bell,209.7,20.45
2025-08-16,Bananas,248.3,40.92
2025-04-23,Corn Yellow,1887.5,42.38
2024-05-16,Rice Premium,1131.3,38.58
2023-12-14,Bananas,136.9,93.2
2024-06-05,Corn White,1529.1,56.4
2023-09-23,Corn White,1743.5,34.85
2024-01-31,Potatoes,207.0,20.09
2024-01-16,Apples Red,306.0,55.14
2023-05-12,Mangoes,197.7,85.18
2025-03-27,Zucchini,536.7,23.14
2025-07-26,Plums,111.5,44.3
2025-05-01,Wheat Durum,2205.0,54.83
2025-07-17,Bananas,276.5,95.56
2025-06-26,Tomatoes Fresh,645.9,27.216
2025-04-27,Cauliflower,525.6,41.388
2025-02-16,Peaches,379.5,92.22
2023-02-02,Peppers Bell,362.6,35.93
2025-06-28,Oats,712.9,57.56
2023-07-05,Oranges,307.9,50.07
2024-02-07,Spinach,537.8,38.51
2024-02-27,Peaches,321.8,53.424
2024-04-20,Quinoa,1150.5,45.144
2023-03-20,Yogurt Strawberry,92.9,121.51
2025-10-31,Wheat Organic,748.8,48.13
2024-06-01,Corn Yellow,1429.5,45.25
2024-11-09,Onions White,188.9,36.588
2023-10-15,Wheat Durum,1711.3,54.0
2024-07-22,Tomatoes Fresh,550.7,34.34
2024-09-24,Wheat Organic,1394.3,45.97
2024-07-19,Plums,76.5,65.688
2023-01-05,Corn White,617.2,32.27
2023-11-09,Tomatoes Cherry,720.3,27.84
2025-11-25,Oranges Navel,495.3,115.332
2024-08-16,Grapes Red,181.9,68.79
2023-02-12,Apples Red,144.6,79.15199999999999
2025-08-29,Onions White,492.9,34.44
2025-11-17,Corn White,1071.1,39.672
2025-01-31,Plums,167.8,46.35
2024-11-16,Barley,1525.1,63.096
2023-11-18,Butter,400.3,139.8
2024-05-01,Yogurt Plain,454.0,43.44
2024-12-18,Carrots Baby,373.6,29.21
2025-11-12,Eggplant,459.7,34.51
2025-12-17,Barley,1779.8,45.58
2023-11-02,Oats,1225.4,36.22
2025-07-12,Soybeans,1513.8,54.0
2025-07-08,Potatoes Sweet,368.4,26.41
2024-08-02,Peppers Bell,560.6,39.66
2025-05-15,Cream,295.7,80.92
2023-05-22,Cabbage,258.7,37.02
2023-03-21,Corn White,1440.0,43.88
2024-10-17,Lettuce,322.8,39.96
2025-01-12,Corn Yellow,895.5,63.216
2023-12-10,Grapes Red,209.3,79.47
2024-10-27,Raspberries,352.9,63.1
2023-03-13,Tomatoes Cherry,403.2,25.03
2024-05-16,Milk Almond,478.8,38.81
2024-05-12,Onions White,441.9,31.5
2025-05-15,Zucchini,190.1,29.1
2025-05-07,Eggs Organic,419.4,91.78
2025-08-15,Onions White,407.5,33.42
2023-01-02,Cheese Cheddar,470.9,31.85
2024-05-11,Rice Premium,2118.3,58.09199999999999
2023-10-16,Spinach,561.8,42.828
2024-12-06,Eggplant,496.9,25.45
2025-05-12,Milk Fresh,358.9,77.93
2025-02-25,Lettuce,340.6,24.24
2024-12-23,Cheese Cheddar,306.4,97.38
2023-01-20,Eggplant,561.3,18.44
2024-11-09,Tomatoes Cherry,224.0,38.77
2025-05-03,Barley,805.4,41.43
2024-05-18,Eggplant,263.3,19.73
2023-03-06,Barley,574.6,45.68
2025-12-16,Potatoes,205.9,19.64
2023-09-11,Cauliflower,563.9,26.73
2024-02-10,Yogurt Strawberry,211.8,73.91
2025-09-26,Cabbage,144.1,31.46
2024-03-29,Pears,197.7,118.164
2023-03-29,Tomatoes Cherry,455.1,22.73
2023-03-31,Pears,113.4,72.14
2024-06-20,Quinoa,911.0,62.748
2025-11-19,Onions Red,154.9,39.38
2024-02-28,Tomatoes Cherry,460.1,20.95
2023-07-03,Corn Yellow,1808.7,51.52
2023-02-26,Yogurt Plain,443.4,44.73
2025-03-23,Tomatoes Cherry,436.2,31.26
2023-01-18,Onions White,239.7,26.92
2025-12-31,Wheat Organic,1017.3,38.0
2025-12-06,Soybeans,1276.7,34.47
2023-09-24,Apples Green,267.7,95.34
2023-12-11,Wheat Durum,1409.9,47.74
2024-09-06,Corn White,1821.7,65.46
2023-08-11,Cucumbers,195.8,42.54
2024-10-05,Yogurt Plain,36.3,32.96
2025-07-02,Wheat Organic,962.7,48.23
2025-06-08,Quinoa,631.3,49.47
2023-06-02,Quinoa,1408.2,44.54
2023-05-30,Corn Yellow,985.4,40.17
2025-06-04,Strawberries,376.9,85.19
2025-03-07,Quinoa,880.9,34.88
2025-06-02,Milk Fresh,152.2,47.7
2023-05-29,Cheese Mozzarella,88.2,51.58
2023-11-13,Oats,1239.6,33.71
2023-08-21,Mangoes,104.5,53.85
2023-01-31,Apples Green,280.2,74.9
2024-08-10,Blueberries,346.9,75.024
2024-07-23,Barley,1917.8,38.8
2024-02-04,Grapes Red,239.2,59.3
2025-07-19,Milk Fresh,420.4,98.85
2024-07-28,Apples Red,331.2,82.25
2025-03-07,Cheese Mozzarella,476.9,54.22
2023-07-09,Cabbage,131.1,29.532
2025-02-15,Pears,76.2,62.556
2023-11-19,Barley,1462.9,65.01599999999999
2023-09-25,Potatoes,464.1,16.45
2024-06-08,Barley,796.1,32.96
2023-05-25,Oranges Navel,329.8,59.46
2023-09-16,Rice Premium,1153.7,57.56
2025-08-14,Pears,137.9,52.83
2023-01-02,Yogurt Plain,400.5,73.04
2024-11-09,Quinoa,714.6,45.98
2024-05-18,Carrots Baby,148.4,18.32
2024-07-20,Corn Yellow,601.6,38.68
2025-05-29,Spinach,461.5,46.524
2025-07-11,Blueberries,242.3,61.01
2023-08-26,Soybeans,1574.9,34.79
2025-06-23,Eggs Organic,193.9,47.832
2024-02-14,Barley,503.6,39.29
2024-06-15,Potatoes Sweet,707.1,32.7
2025-07-01,Milk Fresh,444.5,123.79
2025-10-03,Potatoes Sweet,360.6,28.51
2023-09-26,Wheat Durum,1520.1,35.6
2024-05-10,Cabbage,209.3,34.26
2023-06-05,Pears,396.6,56.41
2023-11-30,Pears,497.0,59.35
2025-11-22,Grapes Red,110.1,54.66
2023-02-08,Plums,50.5,56.92
2025-09-18,Cabbage,109.3,27.25
2025-10-30,Onions White,225.9,20.74
2023-04-25,Milk Almond,215.0,80.8
2023-04-18,Cream,135.2,61.32
2023-11-29,Corn Yellow,1513.5,45.48
2025-10-16,Yogurt Strawberry,283.0,106.72
2025-08-21,Quinoa,1396.5,53.63
2023-09-22,Plums,398.4,52.85999999999999
2024-06-02,Milk Fresh,289.5,143.71
2025-06-14,Broccoli,321.4,34.536
2024-06-22,Corn Yellow,1352.4,54.9
2024-05-13,Tomatoes Fresh,541.3,23.892
2024-04-06,Corn Yellow,1299.4,36.93
2024-02-15,Zucchini,406.6,29.16
2025-02-05,Broccoli,235.5,39.58
2025-03-30,Potatoes Sweet,469.3,23.87
2024-09-22,Soybeans,599.5,50.98
2025-11-04,Raspberries,432.2,84.73
2023-05-26,Yogurt Plain,267.3,115.42
2025-09-13,Pineapple,366.8,91.11
2023-01-16,Wheat Durum,1124.4,56.49
2024-11-10,Mangoes,216.6,44.37
2025-09-27,Peaches,273.8,94.32
2023-12-05,Onions Red,321.0,18.84
2024-01-13,Yogurt Plain,114.3,101.29
2023-09-20,Cheese Mozzarella,82.3,55.21
2025-10-24,Soybeans,2204.0,54.78
2023-03-25,Rice Basmati,956.2,31.86
2023-02-06,Eggplant,241.5,28.34
2024-06-12,Cabbage,638.9,39.49
2023-10-04,Cream,274.4,175.572
2024-05-10,Yogurt Strawberry,342.9,103.45
2024-08-09,Carrots,383.6,29.21
2024-01-28,Oats,1330.5,41.66
2025-12-08,Carrots,184.7,18.4
2025-05-18,Yogurt Plain,369.3,41.07
2023-01-15,Yogurt Greek,157.9,93.36
2023-04-25,Yogurt Plain,241.2,51.228
2024-05-12,Rice Basmati,1397.5,55.15
2025-12-20,Yogurt Greek,282.0,82.72
2024-07-05,Eggs Organic,52.9,133.44
2025-08-13,Pineapple,394.5,48.46
2024-12-20,Oranges,356.5,64.812
2024-02-24,Cream,255.6,87.696
2024-04-08,Cheese Feta,230.2,173.004
2024-02-22,Carrots,570.5,27.31
2023-09-20,Quinoa,1737.9,37.35
2024-06-13,Eggs,101.6,37.51
2025-05-15,Wheat Durum,1421.0,47.16
2024-06-05,Broccoli,280.9,39.8
2023-05-30,Soybeans,944.1,40.9
2023-05-27,Peaches,306.5,89.35
2025-10-25,Rice Basmati,2273.1,70.764
2025-10-03,Pears,96.2,82.872
2024-06-22,Cheese Cheddar,489.0,148.6
2024-12-10,Eggs Organic,152.9,66.12
2023-01-17,Broccoli,704.3,16.3
2023-03-21,Tomatoes Cherry,439.3,34.57
2024-10-08,Cream,448.1,149.18
2024-07-14,Oats,610.6,59.58
2024-12-25,Oranges,165.7,40.12
2024-04-02,Milk Fresh,250.2,105.61
2025-11-17,Cream,154.4,118.23
2024-05-21,Corn White,1362.3,41.3
2023-08-06,Pineapple,306.8,53.66
2024-09-08,Tomatoes Fresh,196.4,33.82
2025-01-11,Quinoa,1829.4,48.79
2024-10-09,Mangoes,305.5,56.34
2025-12-13,Eggplant,215.3,26.27
2023-04-05,Plums,392.7,116.088
2024-07-01,Carrots Baby,109.4,25.056
2025-07-17,Oranges,75.5,52.89
2024-05-08,Milk Almond,334.9,135.55
2025-03-22,Corn Yellow,1915.0,45.5
2023-07-01,Cheese Mozzarella,416.5,45.08
2025-11-20,Pineapple,426.0,80.35
2023-11-20,Peppers Bell,733.9,36.66
2024-03-29,Rice Premium,753.5,49.03
2024-05-17,Oats,1519.2,42.89
2025-01-02,Barley,1733.1,43.45
2023-02-19,Corn White,1710.1,54.3
2023-03-21,Rice Basmati,1866.4,53.56
2025-08-15,Yogurt Plain,196.8,144.048
2024-10-28,Tomatoes Cherry,417.6,31.332
2024-04-30,Corn Yellow,1287.2,52.2
2023-07-12,Soybeans,1185.0,36.012
2024-05-11,Oats,1465.9,53.67
2025-11-01,Yogurt Plain,186.0,110.172
2023-03-20,Carrots Baby,417.0,37.77
2025-08-11,Milk Fresh,73.7,142.85
2023-06-15,Zucchini,442.7,28.88
2025-09-04,Onions White,484.5,25.46
2024-02-26,Quinoa,1940.6,66.3
2023-12-25,Wheat Durum,1303.2,32.6
2025-08-16,Onions Red,278.5,36.99
2023-04-13,Rice Basmati,1233.2,55.9
2024-03-30,Quinoa,958.5,54.27
2025-08-05,Milk Fresh,94.4,76.62
2023-10-22,Pineapple,314.6,48.26
2025-08-17,Cheese Cheddar,313.3,86.51
2024-02-13,Wheat Organic,1510.0,47.21
2024-05-06,Corn Yellow,748.9,51.62
2024-10-27,Quinoa,1079.5,37.68
2024-10-08,Oranges Navel,180.8,57.27
2024-02-04,Corn Yellow,766.6,43.02
2024-01-18,Carrots Baby,472.1,17.35
2025-01-07,Oats,1646.6,38.36
2023-06-12,Eggplant,716.3,23.22
2023-09-15,Corn White,1609.1,49.98
2023-06-20,Cauliflower,552.3,22.404
2024-06-03,Spinach,293.5,34.39
2024-10-22,Strawberries,133.8,54.81
2025-10-25,Pineapple,268.2,89.54
2025-05-20,Mangoes,344.7,56.868
2025-06-02,Yogurt Greek,249.9,57.456
2025-10-09,Wheat Organic,1078.5,70.812
2023-02-25,Corn Yellow,1910.4,53.49
2025-10-03,Raspberries,381.0,76.91
2024-02-20,Cheese Feta,213.6,88.31
2025-06-27,Rice Premium,1659.5,57.9
2023-03-27,Onions White,468.0,36.6
2024-01-03,Cream,36.3,89.568
2025-05-12,Pears,97.6,66.67
2024-06-17,Corn Yellow,905.4,59.46
2024-01-25,Cream,103.0,112.02
2024-05-05,Grapes Red,128.3,59.35
2025-04-27,Yogurt Strawberry,437.7,101.78
2024-12-02,Wheat Organic,1707.4,46.63
2023-09-01,Eggplant,143.8,25.98
2023-04-11,Oranges Navel,340.6,105.36
2024-01-05,Eggplant,623.2,18.4
2025-08-09,Blueberries,315.2,70.476
2023-08-20,Potatoes,364.1,36.28
2023-06-28,Wheat Organic,1867.7,44.42
2023-04-29,Broccoli,575.4,30.46
2023-06-25,Wheat Durum,878.9,46.5
2023-01-29,Apples Red,384.5,78.08
2024-02-28,Rice Basmati,1512.1,42.04
2025-07-01,Yogurt Strawberry,266.5,107.02
2024-05-01,Zucchini,481.2,21.87
2024-06-25,Rice Basmati,1669.3,50.412
2025-11-17,Barley,763.3,59.32
2024-11-07,Grapes Red,309.4,59.57
2023-08-01,Pineapple,394.9,73.25
2024-10-01,Grapes Red,144.4,87.39
2024-04-19,Cream,319.4,138.972
2024-03-03,Pears,349.8,70.21199999999999
2023-05-18,Rice Basmati,755.0,49.41
2023-01-18,Plums,389.6,64.968
2024-07-17,Barley,1017.4,57.43
2024-08-29,Lettuce,529.5,21.25
2023-01-31,Blueberries,385.2,49.28
2023-01-26,Bananas,491.1,40.36
2023-01-17,Cheese Mozzarella,404.8,51.26
2025-08-24,Soybeans,1666.3,55.08
2024-08-07,Pineapple,388.8,114.924
2025-05-23,Butter,242.5,86.83
2024-07-25,Cheese Feta,194.6,38.07
2025-11-07,Oats,1653.4,51.52
2023-06-03,Plums,362.9,68.87
2023-03-05,Cheese Feta,182.0,33.804
2024-12-06,Cauliflower,178.2,29.81
2024-09-12,Oats,1386.5,45.19
2025-02-12,Apples Red,87.5,52.72
2024-01-29,Eggs,31.5,97.26
2024-04-03,Yogurt Greek,53.5,50.61
2024-01-23,Corn Yellow,1868.0,39.71
2025-04-13,Yogurt Strawberry,204.0,86.84
2024-01-26,Zucchini,551.4,31.44
2024-04-10,Lettuce,326.0,38.304
2024-07-13,Tomatoes Fresh,459.0,30.27
2024-02-17,Eggs Organic,273.2,34.272
2025-01-02,Blueberries,98.4,95.604
2023-01-10,Oranges,200.8,92.856
2025-10-25,Cheese Mozzarella,367.0,52.26
2025-08-16,Eggplant,382.1,37.37
2023-01-21,Quinoa,1447.4,54.6
2023-08-14,Yogurt Strawberry,296.3,142.17
2024-03-05,Potatoes Sweet,137.6,24.93
2024-11-04,Grapes Green,460.1,116.544
2023-12-02,Cauliflower,594.2,34.49
2024-02-13,Cheese Mozzarella,87.3,35.9
2025-02-20,Wheat Organic,982.6,35.5
2024-05-05,Corn Yellow,2158.3,43.24
2023-03-11,Oats,716.6,50.29
2023-11-04,Tomatoes Cherry,182.0,27.1
2024-03-07,Spinach,294.2,30.948
2023-01-06,Oats,990.1,50.84
2023-10-17,Eggs,345.2,175.70399999999998
2025-06-19,Cheese Mozzarella,271.1,120.62
2023-04-04,Zucchini,406.0,25.75
2023-01-08,Cabbage,230.3,20.01
2024-06-29,Pineapple,488.5,79.044
2025-07-10,Potatoes Sweet,469.2,22.53
2023-01-25,Zucchini,673.2,16.17
2025-08-05,Oats,792.5,57.14
2025-09-28,Peaches,254.4,61.968
2023-08-29,Eggs,261.0,115.248
2025-08-29,Strawberries,246.6,82.39
2024-11-08,Cream,106.3,83.53
2024-05-28,Tomatoes Cherry,427.2,31.152
2025-01-03,Tomatoes Fresh,458.9,35.13
2025-12-04,Butter,81.6,175.992
2023-12-10,Eggs,310.2,93.99
2024-03-14,Oats,913.4,50.11
2024-08-23,Quinoa,800.0,32.63
2023-04-01,Oranges,349.5,56.81
2025-01-16,Broccoli,463.8,32.98
2024-07-19,Corn Yellow,837.7,47.736
2024-07-29,Cream,381.7,70.91
2025-01-29,Potatoes,182.7,32.06
2024-04-08,Cheese Feta,230.0,86.83
2023-03-26,Rice Premium,1548.0,51.13
2025-06-07,Pineapple,348.0,86.55
2023-08-29,Onions Red,544.0,39.07
2023-12-09,Cream,415.8,80.4
2024-07-03,Strawberries,286.0,84.93
2025-03-10,Broccoli,295.4,23.5
2025-09-02,Barley,1760.3,64.032
2025-10-07,Cheese Cheddar,132.7,176.988
2024-05-28,Milk Almond,277.8,71.93
2024-07-27,Apples Red,63.3,110.604
2023-10-18,Raspberries,124.4,43.6
2024-02-07,Quinoa,1789.9,45.456
2025-12-10,Mangoes,337.4,45.09
2024-10-31,Wheat Organic,2000.4,50.76
2025-11-18,Spinach,412.6,26.73
2025-03-22,Oranges,339.0,85.3
2024-08-26,Yogurt Plain,265.4,104.832
2024-07-15,Cheese Feta,300.0,133.5
2024-01-07,Oranges Navel,302.6,67.872
2023-01-03,Cheese Feta,371.9,97.89
2024-09-14,Pineapple,281.1,45.27
2024-12-17,Pineapple,195.4,42.08
2023-12-28,Yogurt Strawberry,158.8,64.8
2025-09-21,Wheat Durum,640.9,31.74
2024-06-17,Yogurt Plain,358.3,75.12
2023-04-26,Bananas,272.6,86.55
2025-08-29,Eggs,477.5,124.67
2025-11-20,Oranges,280.2,80.89
2024-10-11,Onions Red,595.1,32.616
2023-06-30,Blueberries,110.2,116.016
2025-02-03,Eggplant,545.0,15.87
2023-02-17,Grapes Green,79.6,82.61
2025-08-27,Cheese Feta,412.8,144.09
2023-09-12,Butter,114.3,85.93
2023-10-14,Mangoes,51.4,87.468
2023-04-25,Eggs Organic,283.5,85.068
2023-10-26,Cheese Mozzarella,91.8,41.15
2025-06-26,Corn White,603.4,45.444
2025-12-26,Apples Green,63.4,70.68
2025-04-24,Eggs,464.8,35.71
2023-11-24,Strawberries,331.1,83.38
2023-04-01,Milk Fresh,168.4,58.23
2024-09-20,Oranges Navel,277.7,66.0
2024-04-17,Cream,327.1,156.888
2024-01-15,Corn White,1964.6,30.04
2023-09-22,Zucchini,524.1,24.97
2024-02-16,Grapes Red,120.3,86.26
2024-03-09,Cheese Mozzarella,485.9,92.64
2024-02-01,Potatoes,477.6,37.116
2024-04-11,Bananas,383.5,42.83
2024-03-19,Peppers Bell,362.0,22.452
2025-08-22,Corn White,751.3,50.63
2024-07-09,Cheese Feta,169.4,138.58
2023-12-16,Peaches,139.4,58.64
2023-05-03,Tomatoes Fresh,377.3,23.15
2023-01-18,Oats,1283.5,61.524
2024-05-28,Corn White,1197.2,48.45
2024-12-01,Raspberries,82.6,95.196
2024-05-16,Bananas,104.7,77.32
2025-05-14,Eggplant,528.9,39.18
2024-05-31,Plums,188.9,92.32
2025-08-07,Cauliflower,351.8,30.58
2025-08-01,Mangoes,61.1,80.5
2023-03-08,Milk Fresh,466.3,108.13
2025-08-12,Wheat Durum,1124.1,46.34
2025-01-10,Milk Fresh,454.3,92.65
