id,product_name,category,region,date,quantity_sold,unit_price,total_revenue,supplier,customer_type,season,weather_condition,demand_score
8605,Wheat Durum,Grains,Noida,2023-01-16,1124.4,56.49,63517.36,AgriCorp Ltd,Institution,Summer,Foggy,9.9
8606,Mangoes,Fruits,Noida,2024-11-10,216.6,44.37,9610.54,SmartFarms,Retail,Summer,Foggy,5.4
8607,Peaches,Fruits,Noida,2025-09-27,273.8,94.32,21520.68,DairyBest,Export,Autumn,Windy,6.2
8608,Onions Red,Vegetables,East Delhi,2023-12-05,321.0,18.84,6047.64,NatureHarvest,Wholesale,Monsoon,Cloudy,9.4
8609,Yogurt Plain,Dairy,West Delhi,2024-01-13,114.3,101.29,11577.45,NatureHarvest,Institution,Summer,Rainy,9.8
8610,Cheese Mozzarella,Dairy,Faridabad,2023-09-20,82.3,55.21,4543.78,UrbanFarms,Retail,Autumn,Rainy,6.6
8611,Soybeans,Grains,West Delhi,2025-10-24,2204.0,54.78,120735.12,NatureHarvest,Wholesale,Winter,Sunny,8.0
8612,Rice Basmati,Grains,Noida,2023-03-25,956.2,31.86,30464.53,GreenFields,Wholesale,Spring,Cloudy,8.5
8613,Eggplant,Vegetables,Central Delhi,2023-02-06,241.5,28.34,6844.11,SmartFarms,Wholesale,Monsoon,Stormy,9.1
8614,Cabbage,Vegetables,Central Delhi,2024-06-12,638.9,39.49,25230.16,FreshFruits,Retail,Summer,Rainy,9.4
8615,Cream,Dairy,Faridabad,2023-10-04,274.4,175.572,40147.46,SmartFarms,Export,Winter,Rainy,9.9
8616,Yogurt Strawberry,Dairy,Noida,2024-05-10,342.9,103.45,35473.0,DairyBest,Restaurant,Winter,Stormy,5.9
8617,Carrots,Vegetables,West Delhi,2024-08-09,383.6,29.21,11204.96,NatureHarvest,Restaurant,Spring,Foggy,6.6
8618,Oats,Grains,Gurgaon,2024-01-28,1330.5,41.66,55428.63,FarmFresh,Wholesale,Summer,Foggy,7.2
8619,Carrots,Vegetables,Ghaziabad,2025-12-08,184.7,18.4,3398.48,PremiumAgri,Restaurant,Monsoon,Foggy,5.2
8620,Yogurt Plain,Dairy,Central Delhi,2025-05-18,369.3,41.07,15167.15,PremiumAgri,Institution,Winter,Cloudy,5.3
8621,Yogurt Greek,Dairy,South Delhi,2023-01-15,157.9,93.36,14741.54,UrbanFarms,Retail,Summer,Windy,5.6
8622,Yogurt Plain,Dairy,Ghaziabad,2023-04-25,241.2,51.227999999999994,10296.83,GreenFields,Export,Autumn,Rainy,8.0
8623,Rice Basmati,Grains,North Delhi,2024-05-12,1397.5,55.15,77072.12,DairyBest,Wholesale,Winter,Rainy,7.2
8624,Yogurt Greek,Dairy,Ghaziabad,2025-12-20,282.0,82.72,23327.04,DairyBest,Restaurant,Monsoon,Rainy,6.3
8625,Eggs Organic,Dairy,Faridabad,2024-07-05,52.9,133.44,7058.98,UrbanFarms,Wholesale,Monsoon,Stormy,9.5
8626,Pineapple,Fruits,Faridabad,2025-08-13,394.5,48.46,19117.47,UrbanFarms,Wholesale,Spring,Foggy,8.8
8627,Oranges,Fruits,East Delhi,2024-12-20,356.5,64.812,19254.56,AgriCorp Ltd,Export,Monsoon,Foggy,6.6
8628,Cream,Dairy,West Delhi,2024-02-24,255.6,87.696,18679.25,DairyBest,Export,Monsoon,Windy,6.7
8629,Cheese Feta,Dairy,East Delhi,2024-04-08,230.2,173.004,33187.93,OrganicValley,Export,Autumn,Windy,8.3
8630,Carrots,Vegetables,West Delhi,2024-02-22,570.5,27.31,15580.35,NatureHarvest,Restaurant,Monsoon,Cloudy,5.5
8631,Quinoa,Grains,West Delhi,2023-09-20,1737.9,37.35,64910.57,PremiumAgri,Retail,Autumn,Rainy,9.8
8632,Eggs,Dairy,South Delhi,2024-06-13,101.6,37.51,3811.02,GreenFields,Institution,Summer,Cloudy,7.4
8633,Wheat Durum,Grains,Gurgaon,2025-05-15,1421.0,47.16,67014.36,SmartFarms,Institution,Winter,Foggy,5.0
8634,Broccoli,Vegetables,Central Delhi,2024-06-05,280.9,39.8,11179.82,AgriCorp Ltd,Institution,Summer,Stormy,9.6
8635,Soybeans,Grains,South Delhi,2023-05-30,944.1,40.9,38613.69,FarmFresh,Institution,Winter,Sunny,7.8
8636,Peaches,Fruits,West Delhi,2023-05-27,306.5,89.35,27385.77,FarmFresh,Wholesale,Winter,Cloudy,8.3
8637,Rice Basmati,Grains,Ghaziabad,2025-10-25,2273.1,70.764,134044.71,DairyBest,Export,Winter,Sunny,7.4
8638,Pears,Fruits,Gurgaon,2025-10-03,96.2,82.872,6643.57,GreenFields,Export,Winter,Rainy,5.8
8639,Cheese Cheddar,Dairy,Central Delhi,2024-06-22,489.0,148.6,72665.4,UrbanFarms,Restaurant,Summer,Stormy,7.7
8640,Eggs Organic,Dairy,Noida,2024-12-10,152.9,66.12,10109.75,DairyBest,Restaurant,Monsoon,Sunny,5.6
8641,Broccoli,Vegetables,West Delhi,2023-01-17,704.3,16.3,11480.09,DairyBest,Wholesale,Summer,Foggy,9.8
8642,Tomatoes Cherry,Vegetables,Noida,2023-03-21,439.3,34.57,15186.6,OrganicValley,Restaurant,Spring,Foggy,9.3
8643,Cream,Dairy,Ghaziabad,2024-10-08,448.1,149.18,66847.56,OrganicValley,Restaurant,Winter,Rainy,8.2
8644,Oats,Grains,Ghaziabad,2024-07-14,610.6,59.58,36379.55,FarmFresh,Wholesale,Monsoon,Stormy,8.6
8645,Oranges,Fruits,North Delhi,2024-12-25,165.7,40.12,6647.88,SmartFarms,Wholesale,Monsoon,Cloudy,9.1
8646,Milk Fresh,Dairy,Gurgaon,2024-04-02,250.2,105.61,26423.62,OrganicValley,Institution,Autumn,Cloudy,8.7
8647,Cream,Dairy,Ghaziabad,2025-11-17,154.4,118.23,18254.71,FreshFruits,Restaurant,Summer,Windy,9.8
8648,Corn White,Grains,Noida,2024-05-21,1362.3,41.3,56262.99,NatureHarvest,Retail,Winter,Sunny,6.0
8649,Pineapple,Fruits,North Delhi,2023-08-06,306.8,53.66,16462.89,PremiumAgri,Institution,Spring,Cloudy,6.8
8650,Tomatoes Fresh,Vegetables,Greater Noida,2024-09-08,196.4,33.82,6642.25,FreshFruits,Institution,Autumn,Rainy,8.4
8651,Quinoa,Grains,Central Delhi,2025-01-11,1829.4,48.79,89256.43,NatureHarvest,Institution,Summer,Cloudy,7.8
8652,Mangoes,Fruits,Greater Noida,2024-10-09,305.5,56.34,14343.23,UrbanFarms,Export,Winter,Windy,5.8
8653,Eggplant,Vegetables,Ghaziabad,2025-12-13,215.3,26.27,5655.93,PremiumAgri,Wholesale,Monsoon,Cloudy,6.8
8654,Plums,Fruits,North Delhi,2023-04-05,392.7,116.088,37989.8,OrganicValley,Export,Autumn,Rainy,5.8
8655,Carrots Baby,Vegetables,Ghaziabad,2024-07-01,109.4,25.055999999999997,2284.27,UrbanFarms,Export,Monsoon,Foggy,6.1
8656,Oranges,Fruits,Faridabad,2025-07-17,75.5,52.89,3993.2,NatureHarvest,Wholesale,Monsoon,Rainy,7.2
8657,Milk Almond,Dairy,Gurgaon,2024-05-08,334.9,135.55,45395.69,DairyBest,Institution,Winter,Sunny,8.1
8658,Corn Yellow,Grains,Central Delhi,2025-03-22,1915.0,45.5,87132.5,AgriCorp Ltd,Restaurant,Spring,Foggy,5.1
8659,Cheese Mozzarella,Dairy,Ghaziabad,2023-07-01,416.5,45.08,18775.82,FreshFruits,Restaurant,Monsoon,Sunny,9.4
8660,Pineapple,Fruits,Ghaziabad,2025-11-20,426.0,80.35,34229.1,GreenFields,Retail,Summer,Stormy,8.7
8661,Peppers Bell,Vegetables,Faridabad,2023-11-20,733.9,36.66,26904.77,UrbanFarms,Wholesale,Summer,Windy,6.6
8662,Rice Premium,Grains,Central Delhi,2024-03-29,753.5,49.03,36944.11,UrbanFarms,Restaurant,Spring,Rainy,9.6
8663,Oats,Grains,East Delhi,2024-05-17,1519.2,42.89,65158.49,UrbanFarms,Institution,Winter,Windy,7.1
8664,Barley,Grains,East Delhi,2025-01-02,1733.1,43.45,75303.2,PremiumAgri,Wholesale,Summer,Rainy,9.0
8665,Corn White,Grains,Central Delhi,2023-02-19,1710.1,54.3,77382.02,FreshFruits,Export,Monsoon,Foggy,6.0
8666,Rice Basmati,Grains,South Delhi,2023-03-21,1866.4,53.56,99964.38,NatureHarvest,Wholesale,Spring,Stormy,7.2
8667,Yogurt Plain,Dairy,South Delhi,2025-08-15,196.8,144.048,23623.87,FreshFruits,Export,Spring,Sunny,7.3
8668,Tomatoes Cherry,Vegetables,Ghaziabad,2024-10-28,417.6,31.331999999999997,10903.54,FarmFresh,Export,Winter,Rainy,8.0
8669,Corn Yellow,Grains,Greater Noida,2024-04-30,1287.2,52.199999999999996,55993.2,AgriCorp Ltd,Export,Autumn,Sunny,7.1
8670,Soybeans,Grains,Faridabad,2023-07-12,1185.0,36.012,35561.85,NatureHarvest,Export,Monsoon,Cloudy,6.2
8671,Oats,Grains,South Delhi,2024-05-11,1465.9,53.67,78674.85,UrbanFarms,Retail,Winter,Sunny,7.8
8672,Yogurt Plain,Dairy,Ghaziabad,2025-11-01,186.0,110.172,17076.66,GreenFields,Export,Summer,Stormy,7.6
8673,Carrots Baby,Vegetables,East Delhi,2023-03-20,417.0,37.77,15750.09,NatureHarvest,Wholesale,Spring,Foggy,5.2
8674,Milk Fresh,Dairy,West Delhi,2025-08-11,73.7,142.85,10528.05,PremiumAgri,Retail,Spring,Foggy,5.8
8675,Zucchini,Vegetables,Gurgaon,2023-06-15,442.7,28.88,12785.18,OrganicValley,Restaurant,Summer,Rainy,10.0
8676,Onions White,Vegetables,Gurgaon,2025-09-04,484.5,25.46,12335.37,AgriCorp Ltd,Restaurant,Autumn,Windy,6.9
8677,Quinoa,Grains,Noida,2024-02-26,1940.6,66.3,107218.15,SmartFarms,Export,Monsoon,Cloudy,8.7
8678,Wheat Durum,Grains,Noida,2023-12-25,1303.2,32.6,42484.32,PremiumAgri,Wholesale,Monsoon,Rainy,5.2
8679,Onions Red,Vegetables,Central Delhi,2025-08-16,278.5,36.99,10301.72,DairyBest,Restaurant,Spring,Foggy,7.4
8680,Rice Basmati,Grains,Noida,2023-04-13,1233.2,55.9,68935.88,SmartFarms,Institution,Autumn,Cloudy,9.9
8681,Quinoa,Grains,South Delhi,2024-03-30,958.5,54.27,52017.8,GreenFields,Wholesale,Spring,Sunny,5.1
8682,Milk Fresh,Dairy,Greater Noida,2025-08-05,94.4,76.62,6027.44,OrganicValley,Export,Spring,Windy,7.6
8683,Pineapple,Fruits,Faridabad,2023-10-22,314.6,48.26,15182.6,SmartFarms,Institution,Winter,Cloudy,7.0
8684,Cheese Cheddar,Dairy,South Delhi,2025-08-17,313.3,86.51,27103.58,SmartFarms,Wholesale,Spring,Foggy,6.7
8685,Wheat Organic,Grains,South Delhi,2024-02-13,1510.0,47.21,71287.1,UrbanFarms,Retail,Monsoon,Rainy,5.2
8686,Corn Yellow,Grains,Greater Noida,2024-05-06,748.9,51.62,38658.22,FreshFruits,Restaurant,Winter,Cloudy,8.6
8687,Quinoa,Grains,Gurgaon,2024-10-27,1079.5,37.68,40675.56,FarmFresh,Restaurant,Winter,Cloudy,5.6
8688,Oranges Navel,Fruits,Faridabad,2024-10-08,180.8,57.27,10354.42,NatureHarvest,Restaurant,Winter,Cloudy,9.4
8689,Corn Yellow,Grains,Gurgaon,2024-02-04,766.6,43.02,32979.13,DairyBest,Wholesale,Monsoon,Stormy,9.9
8690,Carrots Baby,Vegetables,Central Delhi,2024-01-18,472.1,17.35,8190.94,GreenFields,Restaurant,Summer,Stormy,7.5
8691,Oats,Grains,Gurgaon,2025-01-07,1646.6,38.36,63163.58,NatureHarvest,Institution,Summer,Rainy,6.8
8692,Eggplant,Vegetables,East Delhi,2023-06-12,716.3,23.22,16632.49,UrbanFarms,Institution,Summer,Windy,7.8
8693,Corn White,Grains,Ghaziabad,2023-09-15,1609.1,49.98,80422.82,FreshFruits,Retail,Autumn,Sunny,5.2
8694,Cauliflower,Vegetables,East Delhi,2023-06-20,552.3,22.404,10311.44,FarmFresh,Export,Summer,Foggy,6.4
8695,Spinach,Vegetables,South Delhi,2024-06-03,293.5,34.39,10093.47,NatureHarvest,Retail,Summer,Rainy,8.8
8696,Strawberries,Fruits,West Delhi,2024-10-22,133.8,54.81,7333.58,DairyBest,Wholesale,Winter,Stormy,6.8
8697,Pineapple,Fruits,East Delhi,2025-10-25,268.2,89.54,24014.63,PremiumAgri,Wholesale,Winter,Foggy,9.2
8698,Mangoes,Fruits,Faridabad,2025-05-20,344.7,56.868,16335.33,FarmFresh,Export,Winter,Cloudy,8.4
8699,Yogurt Greek,Dairy,Noida,2025-06-02,249.9,57.456,11965.21,UrbanFarms,Export,Summer,Rainy,7.9
8700,Wheat Organic,Grains,West Delhi,2025-10-09,1078.5,70.812,63642.28,DairyBest,Export,Winter,Stormy,9.1
8701,Corn Yellow,Grains,Ghaziabad,2023-02-25,1910.4,53.49,102187.3,NatureHarvest,Institution,Monsoon,Rainy,8.2
8702,Raspberries,Fruits,Faridabad,2025-10-03,381.0,76.91,29302.71,FreshFruits,Institution,Winter,Foggy,6.5
8703,Cheese Feta,Dairy,North Delhi,2024-02-20,213.6,88.31,18863.02,SmartFarms,Restaurant,Monsoon,Foggy,6.4
8704,Rice Premium,Grains,Central Delhi,2025-06-27,1659.5,57.9,96085.05,UrbanFarms,Retail,Summer,Sunny,8.4
8705,Onions White,Vegetables,North Delhi,2023-03-27,468.0,36.6,17128.8,AgriCorp Ltd,Restaurant,Spring,Foggy,7.4
8706,Cream,Dairy,Noida,2024-01-03,36.3,89.568,2709.43,NatureHarvest,Export,Summer,Cloudy,6.8
8707,Pears,Fruits,North Delhi,2025-05-12,97.6,66.67,6506.99,OrganicValley,Institution,Winter,Windy,7.0
8708,Corn Yellow,Grains,Noida,2024-06-17,905.4,59.46,53835.08,NatureHarvest,Institution,Summer,Foggy,9.6
8709,Cream,Dairy,West Delhi,2024-01-25,103.0,112.02,11538.06,FreshFruits,Restaurant,Summer,Windy,7.1
8710,Grapes Red,Fruits,Greater Noida,2024-05-05,128.3,59.35,7614.61,UrbanFarms,Restaurant,Winter,Windy,8.3
8711,Yogurt Strawberry,Dairy,Noida,2025-04-27,437.7,101.78,44549.11,PremiumAgri,Institution,Autumn,Windy,9.7
8712,Wheat Organic,Grains,Noida,2024-12-02,1707.4,46.63,79616.06,FreshFruits,Retail,Monsoon,Windy,6.5
8713,Eggplant,Vegetables,Gurgaon,2023-09-01,143.8,25.98,3735.92,SmartFarms,Restaurant,Autumn,Sunny,6.8
8714,Oranges Navel,Fruits,South Delhi,2023-04-11,340.6,105.36,29904.68,NatureHarvest,Export,Autumn,Windy,8.6
8715,Eggplant,Vegetables,South Delhi,2024-01-05,623.2,18.4,11466.88,PremiumAgri,Restaurant,Summer,Cloudy,9.5
8716,Blueberries,Fruits,Greater Noida,2025-08-09,315.2,70.476,18511.7,FreshFruits,Export,Spring,Windy,9.2
8717,Potatoes,Vegetables,North Delhi,2023-08-20,364.1,36.28,13209.55,GreenFields,Restaurant,Spring,Rainy,7.2
8718,Wheat Organic,Grains,North Delhi,2023-06-28,1867.7,44.42,82963.23,OrganicValley,Institution,Summer,Foggy,7.2
8719,Broccoli,Vegetables,Central Delhi,2023-04-29,575.4,30.46,17526.68,GreenFields,Retail,Autumn,Sunny,5.8
8720,Wheat Durum,Grains,East Delhi,2023-06-25,878.9,46.5,40868.85,GreenFields,Wholesale,Summer,Sunny,8.0
8721,Apples Red,Fruits,West Delhi,2023-01-29,384.5,78.08,30021.76,DairyBest,Retail,Summer,Sunny,6.2
8722,Rice Basmati,Grains,West Delhi,2024-02-28,1512.1,42.04,63568.68,GreenFields,Institution,Monsoon,Cloudy,5.0
8723,Yogurt Strawberry,Dairy,South Delhi,2025-07-01,266.5,107.02,28520.83,FarmFresh,Wholesale,Monsoon,Foggy,6.5
8724,Zucchini,Vegetables,Faridabad,2024-05-01,481.2,21.87,10523.84,NatureHarvest,Restaurant,Winter,Rainy,7.6
8725,Rice Basmati,Grains,Noida,2024-06-25,1669.3,50.412,70127.29,DairyBest,Export,Summer,Stormy,7.7
8726,Barley,Grains,North Delhi,2025-11-17,763.3,59.32,45278.96,FarmFresh,Institution,Summer,Sunny,5.5
8727,Grapes Red,Fruits,Faridabad,2024-11-07,309.4,59.57,18430.96,FreshFruits,Institution,Summer,Rainy,6.4
8728,Pineapple,Fruits,Gurgaon,2023-08-01,394.9,73.25,28926.42,FarmFresh,Retail,Spring,Sunny,8.9
8729,Grapes Red,Fruits,West Delhi,2024-10-01,144.4,87.39,12619.12,PremiumAgri,Retail,Winter,Stormy,8.6
8730,Cream,Dairy,Ghaziabad,2024-04-19,319.4,138.972,36989.71,NatureHarvest,Export,Autumn,Foggy,8.0
8731,Pears,Fruits,Ghaziabad,2024-03-03,349.8,70.21199999999999,20466.8,GreenFields,Export,Spring,Cloudy,9.1
8732,Rice Basmati,Grains,South Delhi,2023-05-18,755.0,49.41,37304.55,FreshFruits,Wholesale,Winter,Windy,8.8
8733,Plums,Fruits,Noida,2023-01-18,389.6,64.968,21092.94,NatureHarvest,Export,Summer,Stormy,6.1
8734,Barley,Grains,East Delhi,2024-07-17,1017.4,57.43,58429.28,AgriCorp Ltd,Wholesale,Monsoon,Cloudy,8.1
8735,Lettuce,Vegetables,Greater Noida,2024-08-29,529.5,21.25,11251.88,GreenFields,Restaurant,Spring,Stormy,6.3
8736,Blueberries,Fruits,North Delhi,2023-01-31,385.2,49.28,18982.66,AgriCorp Ltd,Institution,Summer,Foggy,6.1
8737,Bananas,Fruits,North Delhi,2023-01-26,491.1,40.36,19820.8,GreenFields,Wholesale,Summer,Stormy,5.5
8738,Cheese Mozzarella,Dairy,Greater Noida,2023-01-17,404.8,51.26,20750.05,SmartFarms,Institution,Summer,Sunny,5.1
8739,Soybeans,Grains,Faridabad,2025-08-24,1666.3,55.08,91779.8,FreshFruits,Institution,Spring,Cloudy,7.2
8740,Pineapple,Fruits,Central Delhi,2024-08-07,388.8,114.92399999999999,37235.38,OrganicValley,Export,Spring,Foggy,7.1
8741,Butter,Dairy,East Delhi,2025-05-23,242.5,86.83,21056.27,NatureHarvest,Wholesale,Winter,Windy,9.7
8742,Cheese Feta,Dairy,South Delhi,2024-07-25,194.6,38.07,7408.42,FarmFresh,Restaurant,Monsoon,Rainy,6.8
8743,Oats,Grains,East Delhi,2025-11-07,1653.4,51.52,85183.17,GreenFields,Retail,Summer,Sunny,7.3
8744,Plums,Fruits,Ghaziabad,2023-06-03,362.9,68.87,24992.92,DairyBest,Institution,Summer,Stormy,6.6
8745,Cheese Feta,Dairy,West Delhi,2023-03-05,182.0,33.804,5126.94,FarmFresh,Export,Spring,Stormy,9.5
8746,Cauliflower,Vegetables,Gurgaon,2024-12-06,178.2,29.81,5312.14,OrganicValley,Institution,Monsoon,Windy,6.1
8747,Oats,Grains,Noida,2024-09-12,1386.5,45.19,62655.93,FarmFresh,Wholesale,Autumn,Foggy,7.1
8748,Apples Red,Fruits,East Delhi,2025-02-12,87.5,52.72,4613.0,PremiumAgri,Wholesale,Monsoon,Foggy,8.8
8749,Eggs,Dairy,Gurgaon,2024-01-29,31.5,97.26,3063.69,SmartFarms,Institution,Summer,Foggy,10.0
8750,Yogurt Greek,Dairy,Noida,2024-04-03,53.5,50.61,2707.63,GreenFields,Wholesale,Autumn,Stormy,9.4
8751,Corn Yellow,Grains,Faridabad,2024-01-23,1868.0,39.71,74178.28,UrbanFarms,Restaurant,Summer,Foggy,8.4
8752,Yogurt Strawberry,Dairy,Ghaziabad,2025-04-13,204.0,86.84,17715.36,FarmFresh,Restaurant,Autumn,Stormy,7.8
8753,Zucchini,Vegetables,North Delhi,2024-01-26,551.4,31.44,17336.02,SmartFarms,Wholesale,Summer,Windy,7.7
8754,Lettuce,Vegetables,Faridabad,2024-04-10,326.0,38.304,10405.92,PremiumAgri,Export,Autumn,Stormy,9.5
8755,Tomatoes Fresh,Vegetables,Faridabad,2024-07-13,459.0,30.27,13893.93,DairyBest,Institution,Monsoon,Windy,5.2
8756,Eggs Organic,Dairy,Gurgaon,2024-02-17,273.2,34.272,7802.59,DairyBest,Export,Monsoon,Windy,9.1
8757,Blueberries,Fruits,Ghaziabad,2025-01-02,98.4,95.604,7839.53,GreenFields,Export,Summer,Foggy,5.9
8758,Oranges,Fruits,Noida,2023-01-10,200.8,92.856,15537.9,DairyBest,Export,Summer,Windy,5.8
8759,Cheese Mozzarella,Dairy,Noida,2025-10-25,367.0,52.26,19179.42,OrganicValley,Wholesale,Winter,Sunny,7.8
8760,Eggplant,Vegetables,Gurgaon,2025-08-16,382.1,37.37,14279.08,FarmFresh,Retail,Spring,Foggy,7.1
8761,Quinoa,Grains,Noida,2023-01-21,1447.4,54.6,65856.7,AgriCorp Ltd,Export,Summer,Stormy,8.0
8762,Yogurt Strawberry,Dairy,Greater Noida,2023-08-14,296.3,142.17,42124.97,OrganicValley,Wholesale,Spring,Foggy,9.0
8763,Potatoes Sweet,Vegetables,Faridabad,2024-03-05,137.6,24.93,3430.37,NatureHarvest,Retail,Spring,Windy,5.9
8764,Grapes Green,Fruits,Greater Noida,2024-11-04,460.1,116.544,44684.91,FreshFruits,Export,Summer,Sunny,9.6
8765,Cauliflower,Vegetables,West Delhi,2023-12-02,594.2,34.49,20493.96,PremiumAgri,Restaurant,Monsoon,Rainy,7.8
8766,Cheese Mozzarella,Dairy,Gurgaon,2024-02-13,87.3,35.9,3134.07,FreshFruits,Institution,Monsoon,Sunny,5.4
8767,Wheat Organic,Grains,South Delhi,2025-02-20,982.6,35.5,34882.3,SmartFarms,Wholesale,Monsoon,Rainy,7.0
8768,Corn Yellow,Grains,East Delhi,2024-05-05,2158.3,43.24,93324.89,SmartFarms,Restaurant,Winter,Cloudy,9.5
8769,Oats,Grains,Noida,2023-03-11,716.6,50.29,36037.81,FreshFruits,Institution,Spring,Sunny,9.6
8770,Tomatoes Cherry,Vegetables,Central Delhi,2023-11-04,182.0,27.1,4932.2,DairyBest,Wholesale,Summer,Stormy,7.5
8771,Spinach,Vegetables,Ghaziabad,2024-03-07,294.2,30.947999999999997,7587.42,PremiumAgri,Export,Spring,Stormy,6.3
8772,Oats,Grains,North Delhi,2023-01-06,990.1,50.84,50336.68,FarmFresh,Institution,Summer,Foggy,9.8
8773,Eggs,Dairy,East Delhi,2023-10-17,345.2,175.70399999999998,50544.18,GreenFields,Export,Winter,Stormy,9.3
8774,Cheese Mozzarella,Dairy,Greater Noida,2025-06-19,271.1,120.62,32700.08,FreshFruits,Wholesale,Summer,Stormy,6.0
8775,Zucchini,Vegetables,West Delhi,2023-04-04,406.0,25.75,10454.5,GreenFields,Wholesale,Autumn,Stormy,7.5
8776,Cabbage,Vegetables,East Delhi,2023-01-08,230.3,20.01,4608.3,NatureHarvest,Retail,Summer,Foggy,10.0
8777,Pineapple,Fruits,Greater Noida,2024-06-29,488.5,79.044,32177.5,FreshFruits,Export,Summer,Windy,6.5
8778,Potatoes Sweet,Vegetables,West Delhi,2025-07-10,469.2,22.53,10571.08,OrganicValley,Retail,Monsoon,Rainy,6.7
8779,Zucchini,Vegetables,South Delhi,2023-01-25,673.2,16.17,10885.64,AgriCorp Ltd,Institution,Summer,Cloudy,6.9
8780,Oats,Grains,East Delhi,2025-08-05,792.5,57.14,45283.45,OrganicValley,Restaurant,Spring,Rainy,5.7
8781,Peaches,Fruits,Faridabad,2025-09-28,254.4,61.967999999999996,13137.22,DairyBest,Export,Autumn,Cloudy,8.1
8782,Eggs,Dairy,Greater Noida,2023-08-29,261.0,115.248,25066.44,DairyBest,Export,Spring,Rainy,7.9
8783,Strawberries,Fruits,West Delhi,2025-08-29,246.6,82.39,20317.37,AgriCorp Ltd,Institution,Spring,Sunny,8.1
8784,Cream,Dairy,Central Delhi,2024-11-08,106.3,83.53,8879.24,GreenFields,Institution,Summer,Windy,5.6
8785,Tomatoes Cherry,Vegetables,Central Delhi,2024-05-28,427.2,31.152,11090.11,FarmFresh,Export,Winter,Foggy,6.1
8786,Tomatoes Fresh,Vegetables,North Delhi,2025-01-03,458.9,35.13,16121.16,FarmFresh,Restaurant,Summer,Stormy,5.9
8787,Butter,Dairy,Noida,2025-12-04,81.6,175.992,11967.46,SmartFarms,Export,Monsoon,Stormy,9.4
8788,Eggs,Dairy,West Delhi,2023-12-10,310.2,93.99,29155.7,UrbanFarms,Restaurant,Monsoon,Foggy,8.7
8789,Oats,Grains,East Delhi,2024-03-14,913.4,50.11,45770.47,OrganicValley,Restaurant,Spring,Cloudy,8.0
8790,Quinoa,Grains,Gurgaon,2024-08-23,800.0,32.63,26104.0,GreenFields,Institution,Spring,Windy,6.2
8791,Oranges,Fruits,Greater Noida,2023-04-01,349.5,56.81,19855.1,FarmFresh,Retail,Autumn,Cloudy,7.8
8792,Broccoli,Vegetables,South Delhi,2025-01-16,463.8,32.98,15296.12,NatureHarvest,Institution,Summer,Sunny,5.8
8793,Corn Yellow,Grains,Central Delhi,2024-07-19,837.7,47.736,33323.71,OrganicValley,Export,Monsoon,Windy,6.0
8794,Cream,Dairy,Greater Noida,2024-07-29,381.7,70.91,27066.35,UrbanFarms,Retail,Monsoon,Rainy,7.0
8795,Potatoes,Vegetables,Ghaziabad,2025-01-29,182.7,32.06,5857.36,DairyBest,Institution,Summer,Rainy,10.0
8796,Cheese Feta,Dairy,North Delhi,2024-04-08,230.0,86.83,19970.9,GreenFields,Retail,Autumn,Cloudy,5.8
8797,Rice Premium,Grains,Central Delhi,2023-03-26,1548.0,51.13,79149.24,DairyBest,Restaurant,Spring,Rainy,6.2
8798,Pineapple,Fruits,North Delhi,2025-06-07,348.0,86.55,30119.4,OrganicValley,Institution,Summer,Rainy,9.2
8799,Onions Red,Vegetables,North Delhi,2023-08-29,544.0,39.07,21254.08,FarmFresh,Wholesale,Spring,Sunny,8.0
8800,Cream,Dairy,Noida,2023-12-09,415.8,80.4,33430.32,DairyBest,Retail,Monsoon,Foggy,9.8
8801,Strawberries,Fruits,East Delhi,2024-07-03,286.0,84.93,24289.98,UrbanFarms,Restaurant,Monsoon,Cloudy,5.4
8802,Broccoli,Vegetables,West Delhi,2025-03-10,295.4,23.5,6941.9,SmartFarms,Institution,Spring,Foggy,6.8
8803,Barley,Grains,South Delhi,2025-09-02,1760.3,64.032,93929.61,AgriCorp Ltd,Export,Autumn,Sunny,7.4
8804,Cheese Cheddar,Dairy,Central Delhi,2025-10-07,132.7,176.988,19571.92,PremiumAgri,Export,Winter,Sunny,9.9
8805,Milk Almond,Dairy,South Delhi,2024-05-28,277.8,71.93,19982.15,GreenFields,Wholesale,Winter,Cloudy,6.4
8806,Apples Red,Fruits,North Delhi,2024-07-27,63.3,110.604,5834.36,GreenFields,Export,Monsoon,Foggy,9.1
8807,Raspberries,Fruits,Gurgaon,2023-10-18,124.4,43.6,5423.84,PremiumAgri,Institution,Winter,Foggy,5.5
8808,Quinoa,Grains,Noida,2024-02-07,1789.9,45.456,67801.41,OrganicValley,Export,Monsoon,Rainy,9.0
8809,Mangoes,Fruits,Central Delhi,2025-12-10,337.4,45.09,15213.37,FarmFresh,Retail,Monsoon,Foggy,8.6
8810,Wheat Organic,Grains,East Delhi,2024-10-31,2000.4,50.76,101540.3,FarmFresh,Retail,Winter,Sunny,5.2
8811,Spinach,Vegetables,Central Delhi,2025-11-18,412.6,26.73,11028.8,UrbanFarms,Wholesale,Summer,Cloudy,7.7
8812,Oranges,Fruits,Faridabad,2025-03-22,339.0,85.3,28916.7,OrganicValley,Retail,Spring,Sunny,9.1
8813,Yogurt Plain,Dairy,Central Delhi,2024-08-26,265.4,104.832,23185.34,NatureHarvest,Export,Spring,Cloudy,9.7
